"urban","station","temperature","elevation","isoil","oc","tsoil","row","col","dluse","water"
0.117104515433311,0.159193113446236,290.70849609375,28.5984268188477,1.49724520975836e-11,0,1,19,94,16,1
0.116455942392349,0.155147284269333,290.752655029297,0,1.36793588609296e-11,0,1,19,95,16,1
0.102852702140808,0.151260882616043,290.774291992188,0,1.05748925241511e-11,0,1,19,96,16,1
0.134370148181915,0.147529855370522,290.768829345703,0,5.61399451232125e-12,0,1,19,97,16,1
0.133712396025658,0.143949389457703,290.745056152344,0,0,0,1,19,98,16,1
0.13405254483223,0.140514090657234,290.719970703125,0,0,0,1,19,99,16,1
0.140479311347008,0.112403586506844,290.702575683594,0,0,0,1,19,100,16,1
0.140562817454338,0.10955722630024,290.746398925781,0,0,0,1,19,101,16,1
0.140917435288429,0.10683411359787,290.868682861328,0,0,0,1,19,102,16,1
0.0702643841505051,0.083813413977623,291.028076171875,0,0,0,1,19,103,16,1
0.123561844229698,0.0472087748348713,291.214782714844,0,0,0,1,19,104,16,1
0.125533193349838,0.0459211319684982,291.404327392578,5.44103058928158e-05,0,0,1,19,105,16,1
0.129053384065628,0.044690378010273,291.587432861328,0,0,0,1,19,106,16,1
0.132972210645676,0.0435138344764709,291.807434082031,0,0,0,1,19,107,16,1
0.137628152966499,0.0423888638615608,292.052337646484,0,0,0,1,19,108,16,1
0.144777625799179,0.0413128733634949,292.287414550781,5.44103058928158e-05,0,0,1,19,109,16,1
0.153847500681877,0.0402833595871925,292.329040527344,0,0,0,1,19,110,16,1
0.160220980644226,0.0392979197204113,292.364562988281,0,0,0,1,19,111,16,1
0.174432367086411,0.0383542366325855,292.436126708984,0,0,0,1,19,112,16,1
0.20183727145195,0.0374501161277294,292.6103515625,0,1.0619887781671e-11,0,1,19,113,16,1
0.247342795133591,0.0365834645926952,292.685180664062,0,3.31389360397338e-11,0,1,19,114,16,1
0.322764247655869,0.0357523001730442,292.655334472656,97.2574768066406,5.49642137359641e-11,0,1,19,115,16,1
0.0828928127884865,0.0349547527730465,279.877655029297,603.438110351562,7.60859084070198e-11,0.0125000001862645,1,19,116,2,0
0.332111448049545,0.0341890454292297,278.522247314453,860.518676757812,9.64944443793136e-11,0.0125000001862645,1,19,117,6,0
0.251681417226791,0,278.340118408203,680.106018066406,1.16180502718333e-10,0.0125000001862645,1,19,118,2,0
0.174457773566246,0,276.278503417969,800.0009765625,1.35134986534169e-10,0.0125000001862645,1,19,119,8,0
0.185368463397026,0,274.545074462891,1017.67559814453,1.53349041798201e-10,0.0125000001862645,1,19,120,8,0
0.160298839211464,0,274.497924804688,884.515808105469,1.56878954271633e-10,0.0125000001862645,1,19,121,19,0
0.0674081221222878,0.047001801431179,290.761352539062,0,0,0,1,20,1,16,1
0.0700746029615402,0.0481772758066654,290.695983886719,0,0,0,1,20,2,16,1
0.0769485831260681,0.0494009517133236,290.469940185547,0,4.96433840216359e-13,0,1,20,3,16,1
0.0816713944077492,0.0506746806204319,290.30126953125,0,4.43497235463886e-12,0,1,20,4,16,1
0.0944604054093361,0.0520002245903015,290.138488769531,0.0375665500760078,8.75723625559655e-12,0,1,20,5,16,1
0.105791315436363,0.0533792041242123,290.047485351562,0,1.34525290212961e-11,0,1,20,6,16,1
0.109339468181133,0.0548130497336388,289.995391845703,0,1.85099921501397e-11,0,1,20,7,16,1
0.0609573237597942,0.0563028901815414,290,33.0831756591797,2.39186118827783e-11,0,1,20,8,16,1
0.114344999194145,0.0578494891524315,285.329040527344,41.2234725952148,2.96672200694736e-11,0,1,20,9,2,0.00517874071374536
0.114798799157143,0.0804180651903152,289.633758544922,5.57053756713867,3.57444976395449e-11,0,1,20,10,16,1
0.1145279109478,0.0823785588145256,289.454711914062,0,4.13580940328284e-11,0,1,20,11,16,1
0.114642061293125,0.0843994319438934,289.301971435547,0,4.65303108543313e-11,0,1,20,12,16,1
0.114200383424759,0.0864783376455307,289.148834228516,0,5.15375658816097e-11,0,1,20,13,16,1
0.112407013773918,0.0886116623878479,289.0478515625,0,5.6384813484911e-11,0,1,20,14,16,1
0.111441798508167,0.0907942652702332,288.970794677734,0,6.10770600761867e-11,0,1,20,15,16,1
0.0907469019293785,0.0930191650986671,288.899078369141,0,6.56193849257747e-11,0,1,20,16,16,1
0.119135670363903,0.095277264714241,288.734619140625,0,7.00169297540576e-11,0,1,20,17,16,1
0.118983097374439,0.097557045519352,288.569946289062,0,7.09527714359837e-11,0,1,20,18,16,1
0.121665194630623,0.0998442694544792,288.52978515625,0,6.57312607121874e-11,0,1,20,19,16,1
0.0971886813640594,0.102121777832508,288.705169677734,1.32668387889862,6.00025931718484e-11,0,1,20,20,16,1
0.120021887123585,0.129828438162804,288.797760009766,0.664084136486053,5.37897747177052e-11,0,1,20,21,16,1
0.113547064363956,0.13235992193222,288.621154785156,0.749515354633331,4.71160437054419e-11,0,1,20,22,16,1
0.112712383270264,0.134816482663155,288.448059082031,0,4.00048466575598e-11,0,1,20,23,16,1
0.0747272521257401,0.158134341239929,288.387023925781,0,3.24798382633773e-11,0,1,20,24,16,1
0.102345712482929,0.196013867855072,288.638610839844,5.82525253295898,2.56891036221063e-11,0,1,20,25,16,1
0.0987892746925354,0.199293062090874,288.889373779297,58.6194534301758,2.62313885890375e-11,0,1,20,26,16,1
0.0953471511602402,0.202430248260498,288.960174560547,81.4877166748047,2.66974480717108e-11,0,1,20,27,16,1
0.0778000354766846,0.20540089905262,289.039886474609,105.867309570312,2.7094953017337e-11,0,1,20,28,16,1
0.0767972245812416,0.208184599876404,289.108093261719,78.3671340942383,2.74316316190015e-11,0,1,20,29,16,1
0.0777130573987961,0.210766673088074,289.148223876953,0,2.77152519684298e-11,0,1,20,30,16,1
0.0667421221733093,0.121784344315529,289.187683105469,0,2.79536324643281e-11,0,1,20,31,16,1
0.0739737972617149,0.215303152799606,289.092468261719,27.2658538818359,2.81546296693191e-11,0,1,20,32,16,1
0.0692000985145569,0.217266425490379,288.934814453125,56.7945709228516,2.80628801446747e-11,0,1,20,33,16,1
0.0655248239636421,0.219046056270599,288.788604736328,116.81575012207,2.79580039674876e-11,0,1,20,34,16,1
0.0474553517997265,0.220666289329529,288.709625244141,130.478393554688,2.78567828526644e-11,0,1,20,35,16,1
0.0469198785722256,0.222157776355743,288.631072998047,0,2.77653993546734e-11,0,1,20,36,16,1
0.044140849262476,0.22355629503727,288.585205078125,0,2.76900499057708e-11,0,1,20,37,16,1
0.0406285263597965,0.224901407957077,288.555450439453,45.5005798339844,2.76369586937886e-11,0,1,20,38,16,1
0.038069486618042,0.260111212730408,288.536041259766,130.081359863281,2.76123603148992e-11,0,1,20,39,16,1
0.0393015071749687,0.262222081422806,282.480651855469,140.369903564453,2.61218113112305e-11,0,1,20,40,2,0.303477466106415
0.037867147475481,0.264440506696701,288.702423095703,53.4269561767578,2.44723113301815e-11,0,1,20,41,16,1
0.0360237546265125,0.266814023256302,288.796081542969,16.9972953796387,2.29410292845733e-11,0,1,20,42,16,0.740768313407898
0.0364863686263561,0.269391626119614,288.895843505859,3.35757827758789,2.15192100250228e-11,0,1,20,43,16,1
0.0218150950968266,0.272224366664886,288.98779296875,0,2.0198070646571e-11,0,1,20,44,16,1
0.0218695420771837,0.275366753339767,288.993896484375,6.76180458068848,1.89688108970243e-11,0,1,20,45,16,1
0.0220245961099863,0.27887812256813,289,113.953330993652,1.78226062380604e-11,0,1,20,46,16,1
0.0222626700997353,0.282825171947479,283.582458496094,154.35888671875,1.55975198035119e-11,0,1,20,47,2,0
0.0225679893046618,0.287284433841705,283.839691162109,81.8485565185547,1.30707744974701e-11,0,1,20,48,19,0
0.0229255650192499,0.260957270860672,283.549346923828,18.3425636291504,1.06016471643211e-11,0,1,20,49,2,0
0.0233203042298555,0.298118978738785,289.249694824219,14.1004199981689,8.1666418419446e-12,0,1,20,50,16,1
0.0231051482260227,0.30473580956459,289.246765136719,40.9350852966309,5.74225779773063e-12,0,1,20,51,16,1
0.0236042812466621,0.312361836433411,289.317047119141,18.3722610473633,3.3049982021971e-12,0,1,20,52,16,1
0.0240382570773363,0.321204870939255,289.468078613281,6.06117534637451,8.31381133641756e-13,0,1,20,53,16,1
0.0244348552078009,0.33152848482132,289.621032714844,29.11887550354,0,0,1,20,54,16,1
0.0168540142476559,0.343668073415756,289.900512695312,10.5200595855713,0,0,1,20,55,16,1
0.0225159917026758,0.358048468828201,290.166870117188,0,0,0,1,20,56,16,1
0.0248414613306522,0.375196516513824,290.282592773438,0,0,0,1,20,57,16,1
0.0250994209200144,0.395729690790176,290.242980957031,12.1180725097656,0,0,1,20,58,16,1
0.00971089955419302,0.420269042253494,290.203308105469,53.014404296875,0,0,1,20,59,16,1
0.0252560898661613,0.412671267986298,282.009063720703,204.668975830078,0,0.00752960285171866,33.698356628418,20,60,6,0.0503599941730499
0.0251620169728994,0.481706410646439,280.711273193359,333.282470703125,0,0.0103483702987432,34.5460243225098,20,61,9,0
0.0226552151143551,0.514824509620667,281.621948242188,168.681640625,0,0.00872855074703693,35,20,62,9,0
0.0248279385268688,0.510095298290253,289.899993896484,0,0,0,1,20,63,16,1
0.0463239401578903,0.205696135759354,289.927154541016,0,0,0,1,20,64,16,1
0.0470080003142357,0.542368412017822,289.909271240234,0,0,0,1,20,65,16,1
0.0477862358093262,0.516570448875427,289.886413574219,0,0,0,1,20,66,16,1
0.0486980564892292,0.484268426895142,289.866638183594,0,0,0,1,20,67,16,1
0.0497847460210323,0.452460676431656,289.924377441406,0,0,0,1,20,68,16,1
0.05108992010355,0.424226403236389,289.9970703125,0,0,0,1,20,69,16,1
0.0526596270501614,0.400211423635483,290.033874511719,0,0,0,1,20,70,16,1
0.0544666275382042,0.342558294534683,290.055480957031,0,0,0,1,20,71,16,1
0.063395582139492,0.326356887817383,290.057586669922,0,0,0,1,20,72,16,1
0.0707926601171494,0.312675654888153,290.017059326172,0,0,0,1,20,73,16,1
0.0750328078866005,0.300957441329956,289.989685058594,0,0,0,1,20,74,16,1
0.0758795514702797,0.290749698877335,290.055541992188,0,1.51469158396478e-12,0,1,20,75,16,1
0.0695723816752434,0.281693786382675,290.136535644531,0,7.05268612608001e-12,0,1,20,76,16,1
0.0878830030560493,0.273509234189987,290.202239990234,0.329500466585159,1.22747471908990e-11,0,1,20,77,16,1
0.0914241299033165,0.181201860308647,290.294830322266,5.29913473129272,1.71650488961506e-11,0,1,20,78,16,1
0.0870195031166077,0.258940160274506,290.47021484375,0,2.17079097752926e-11,0,1,20,79,16,1
0.0909003093838692,0.252268552780151,290.517486572266,0,2.58878005837682e-11,0,1,20,80,16,1
0.0944965705275536,0.245876476168633,289.136779785156,21.2218360900879,2.96893482021332e-11,0,1,20,81,16,1
0.095856174826622,0.239702954888344,281.572509765625,140.214370727539,3.30088456568234e-11,0.010723096318543,91.4736633300781,20,82,2,0
0.0330168791115284,0.233708322048187,289.524658203125,56.9096984863281,2.73297339620227e-11,0,1,20,83,16,1
0.13445483148098,0.227868989109993,290.121215820312,0,2.19972321607864e-11,0,1,20,84,16,1
0.134735777974129,0.222172975540161,290.388732910156,0,1.70263178556063e-11,0,1,20,85,16,1
0.134458139538765,0.216616183519363,290.546508789062,0,1.24317995134349e-11,0,1,20,86,16,1
0.133574575185776,0.211199387907982,290.666046142578,0,8.22831299623905e-12,0,1,20,87,16,1
0.132604196667671,0.205925941467285,290.646484375,0,4.43031982627629e-12,0,1,20,88,16,1
0.131918221712112,0.180130407214165,290.584045410156,0,1.0520969945943e-12,0,1,20,89,16,1
0.131049275398254,0.175446525216103,290.544342041016,0,6.78179170807147e-12,0,1,20,90,16,1
0.114621810615063,0.170912563800812,290.493072509766,0,1.57294559322008e-11,0,1,20,91,16,1
0.116005286574364,0.166530594229698,290.463226318359,75.1297149658203,2.30231528286495e-11,0,1,20,92,16,1
0.1266008913517,0.162301391363144,282.298889160156,192.290084838867,2.86144146571798e-11,0.00402926141396165,1,20,93,6,0.00421112542971969
0.125214338302612,0.158224433660507,290.542938232422,76.0705490112305,3.24554758068807e-11,0,1,20,94,16,1
0.124438859522343,0.154298052191734,290.59814453125,0,3.4499292311807e-11,0,1,20,95,16,1
0.10909403860569,0.150519579648972,290.665893554688,0,3.4699534912086e-11,0,1,20,96,16,1
0.141662418842316,0.146885544061661,290.708557128906,0,3.40100274331956e-11,0,1,20,97,16,1
0.14065146446228,0.143391832709312,290.713439941406,0,3.43087259990771e-11,0,1,20,98,16,1
0.140638589859009,0.140033885836601,290.668304443359,0,3.03567969373031e-11,0,1,20,99,16,1
0.146650150418282,0.111680239439011,290.623168945312,0,2.20568407288679e-11,0,1,20,100,16,1
0.146389871835709,0.108906723558903,290.639923095703,0,9.31315267960198e-12,0,1,20,101,16,1
0.146289721131325,0.106248944997787,290.770477294922,0,0,0,1,20,102,16,1
0.0714259669184685,0.0830318778753281,290.942810058594,0,0,0,1,20,103,16,1
0.127465605735779,0.046394556760788,291.148254394531,0,0,0,1,20,104,16,1
0.12910333275795,0.0451706983149052,291.348693847656,2.12239623069763,0,0,1,20,105,16,1
0.132362812757492,0.0439977869391441,291.542663574219,0,0,0,1,20,106,16,1
0.135946840047836,0.0428737476468086,291.744415283203,0,0,0,1,20,107,16,1
0.140256971120834,0.0417964830994606,292.114044189453,0,0,0,1,20,108,16,1
0.1469367146492,0.040763895958662,292.295349121094,0,0,0,1,20,109,16,1
0.155469313263893,0.039773914963007,292.257934570312,0.0840811505913734,0,0,1,20,110,16,1
0.161015331745148,0.0388245172798634,292.222076416016,1.16262185573578,0,0,1,20,111,16,1
0.174141094088554,0.0379137508571148,292.371063232422,0,0,0,1,20,112,16,1
0.199790760874748,0.0370397232472897,292.677062988281,0,1.91344162736584e-11,0,1,20,113,16,1
0.241570383310318,0.0362006239593029,292.881927490234,0,4.25464594111524e-11,0,1,20,114,16,1
0.307765394449234,0.0353947170078754,292.891510009766,131.337310791016,6.52530598999057e-11,0,1,20,115,16,1
0.0811264142394066,0.0346203446388245,276.943878173828,957.79736328125,8.72443298161052e-11,0.0125000001862645,1,20,116,6,0
0.316531717777252,0.0338759422302246,273.453857421875,1386.4541015625,1.08510637975012e-10,0.0125000001862645,1,20,117,8,0
0.237740069627762,0,276.493316650391,888.526733398438,1.29042582175387e-10,0.0125000001862645,1,20,118,2,0
0.17750383913517,0,276.437530517578,642.720947265625,1.48831016955064e-10,0.0125000001862645,1,20,119,8,0
0.177257031202316,0,276.425811767578,722.983520507812,1.6786701195759e-10,0.0125000001862645,1,20,120,19,0
0.154181554913521,0,275.5927734375,666.282043457031,1.59824681267295e-10,0.0125000001862645,1,20,121,19,0
0.0652462840080261,0.0463071092963219,290.672668457031,0,0,0,1,21,1,16,1
0.0671636760234833,0.047429982572794,290.639465332031,0,0,0,1,21,2,16,1
0.0734919607639313,0.0485962182283401,290.544006347656,0,0,0,1,21,3,16,1
0.0773852616548538,0.0498071797192097,290.191528320312,0,4.20639174533721e-12,0,1,21,4,16,1
0.0902272760868073,0.0510641187429428,290.038787841797,0,9.30546351779471e-12,0,1,21,5,16,1
0.100151419639587,0.0523680932819843,289.938995361328,0.224012941122055,1.47845798104118e-11,0,1,21,6,16,1
0.103275887668133,0.0537199266254902,289.950897216797,0,2.06327472468404e-11,0,1,21,7,16,1
0.0622466206550598,0.055120125412941,289.988952636719,10.835410118103,2.68388193613855e-11,0,1,21,8,16,1
0.108803279697895,0.0565687865018845,284.537384033203,66.878059387207,3.33914874917074e-11,0.00506076915189624,122.028091430664,21,9,9,0
0.11030725389719,0.0792989134788513,284.721740722656,103.093826293945,4.02792833809063e-11,0,1,21,10,6,0.327450722455978
0.111376538872719,0.0811547040939331,289.498352050781,125.303268432617,4.63561515562372e-11,0,1,21,11,16,1
0.112934075295925,0.0830611139535904,289.333282470703,89.0578689575195,5.11966372074291e-11,0,1,21,12,16,1
0.11393878608942,0.0850152373313904,289.165252685547,0,5.58693612207062e-11,0,1,21,13,16,1
0.113812498748302,0.0870129689574242,289.073516845703,0,6.03793334774672e-11,0,1,21,14,16,1
0.114267483353615,0.089048832654953,288.981903076172,58.0085144042969,6.47316367174966e-11,0,1,21,15,16,1
0.0925414860248566,0.0911157429218292,288.899993896484,168.792434692383,6.89314230695182e-11,0,1,21,16,16,1
0.125379741191864,0.0932047888636589,288.790771484375,217.9462890625,7.2983882826172e-11,0,1,21,17,16,1
0.127505853772163,0.0953050330281258,288.518249511719,144.878799438477,7.48365050484701e-11,0,1,21,18,16,1
0.132959261536598,0.0974033176898956,288.586242675781,34.2969970703125,6.80756215287737e-11,0,1,21,19,16,1
0.101874031126499,0.0994841381907463,288.814361572266,0,6.07979361300082e-11,0,1,21,20,16,1
0.132413432002068,0.127316996455193,288.860290527344,0,5.30267774134785e-11,0,1,21,21,16,1
0.123606145381927,0.129657596349716,288.778198242188,0.0196646600961685,4.47857168017762e-11,0,1,21,22,16,1
0.121791400015354,0.13192555308342,288.688293457031,0,3.60985269454162e-11,0,1,21,23,16,1
0.0781597271561623,0.155330300331116,288.660736083984,1.6775199174881,2.69891956006241e-11,0,1,21,24,16,1
0.10894788056612,0.193133369088173,288.794525146484,0,1.75008965652701e-11,0,1,21,25,16,1
0.104358077049255,0.196280673146248,288.868347167969,0,1.75466793872481e-11,0,1,21,26,16,1
0.0999084562063217,0.199311658740044,288.932342529297,0,1.75141533220735e-11,0,1,21,27,16,1
0.0814700573682785,0.202207699418068,289.001098632812,0,1.74111072781535e-11,0,1,21,28,16,1
0.0789259076118469,0.20495368540287,289.067993164062,0,1.72453770014291e-11,0,1,21,29,16,1
0.0769129768013954,0.207539111375809,289.097625732422,0,1.70248450753752e-11,0,1,21,30,16,1
0.0683936700224876,0.123412102460861,289.127838134766,0,1.67574443904472e-11,0,1,21,31,16,1
0.071479357779026,0.212214693427086,289.067108154297,0,1.6451147735741e-11,0,1,21,32,16,1
0.0679369792342186,0.214313924312592,288.951843261719,0,1.59769801555409e-11,0,1,21,33,16,1
0.0642023682594299,0.216270953416824,288.850219726562,0,1.54781239908308e-11,0,1,21,34,16,1
0.0486742556095123,0.21810607612133,288.799194335938,0,1.49821214462387e-11,0,1,21,35,16,1
0.0453108064830303,0.219844967126846,288.75146484375,0,1.44952444144919e-11,0,1,21,36,16,1
0.0429085493087769,0.221517786383629,288.720886230469,0,1.40237873397231e-11,0,1,21,37,16,1
0.0398096330463886,0.223158374428749,288.703491210938,0,1.35740620132996e-11,0,1,21,38,16,1
0.0376081205904484,0.25835657119751,288.689636230469,0,1.31523993085469e-11,0,1,21,39,16,1
0.0392534546554089,0.260768115520477,288.761688232422,17.5931243896484,1.21101973935001e-11,0,1,21,40,16,1
0.0380250178277493,0.263292521238327,288.831756591797,6.92765808105469,1.10136916947612e-11,0,1,21,41,16,1
0.03632503002882,0.265974402427673,288.886138916016,0,1.00367856387118e-11,0,1,21,42,16,1
0.0369395464658737,0.268861025571823,288.923431396484,0.905953407287598,9.17059397170794e-12,0,1,21,43,16,1
0.0221157632768154,0.272003084421158,288.956146240234,0,8.40620108244483e-12,0,1,21,44,16,1
0.0222926586866379,0.275456160306931,288.965026855469,0,7.7346688082125e-12,0,1,21,45,16,1
0.0225634910166264,0.279282480478287,288.99462890625,0,7.14703730225752e-12,0,1,21,46,16,1
0.0229158233851194,0.28355348110199,288.992462158203,6.46024703979492,6.18436161656244e-12,0,1,21,47,16,1
0.023337310180068,0.288353264331818,288.936889648438,6.33168601989746,5.14047875446733e-12,0,1,21,48,16,1
0.0238150600343943,0.261470884084702,288.899993896484,5.53391599655151,4.15479282922515e-12,0,1,21,49,16,1
0.0243349242955446,0.299967229366302,289.027923583984,0,3.20344662255168e-12,0,1,21,50,16,1
0.0242519769817591,0.307062208652496,289.109832763672,0,2.26257901303484e-12,0,1,21,51,16,1
0.0248851999640465,0.315267622470856,289.180267333984,0,1.30833386659257e-12,0,1,21,52,16,1
0.0254524946212769,0.324843168258667,289.306854248047,0,3.16868845615451e-13,0,1,21,53,16,1
0.0259783752262592,0.336132645606995,289.435394287109,0,0,0,1,21,54,16,1
0.0181686971336603,0.349598228931427,289.669982910156,0.540439367294312,0,0,1,21,55,16,1
0.0243054553866386,0.365870624780655,290.173950195312,36.4802055358887,0,0,1,21,56,16,1
0.0267249029129744,0.385819435119629,290.285308837891,140.833374023438,0,0,1,21,57,16,1
0.0270300693809986,0.410643696784973,280.998626708984,294.506958007812,0,0.00554004777222872,83.6782073974609,21,58,2,0
0.0102426819503307,0.441953659057617,279.892852783203,430.186248779297,0,0.00585134467110038,82,21,59,2,0
0.0271763633936644,0.444235652685165,279.653472900391,471.139831542969,0,0.00707475934177637,35,21,60,2,0
0.0270261410623789,0.53145033121109,280.775177001953,276.351867675781,0,0.0141156418249011,74.5498428344727,21,61,9,0
0.0242579113692045,0.589450657367706,289.899993896484,35.713981628418,0,0,77.5085678100586,21,62,16,1
0.0265096463263035,0.611303329467773,289.203765869141,0,0,0,1,21,63,16,1
0.0480370037257671,0.205497041344643,289.198577880859,0,0,0,1,21,64,16,1
0.0486335381865501,0.644136428833008,289.428100585938,0,0,0,1,21,65,16,1
0.0493382327258587,0.590472400188446,289.626190185547,0.0432609878480434,0,0,1,21,66,16,1
0.0502007491886616,0.532931923866272,289.735595703125,0,0,0,1,21,67,16,1
0.0512740537524223,0.483581930398941,289.776306152344,0,0,0,1,21,68,16,1
0.0526170991361141,0.444144606590271,289.822845458984,0,0,0,1,21,69,16,1
0.0542985945940018,0.41303750872612,289.858581542969,0,0,0,1,21,70,16,1
0.0563225485384464,0.351148337125778,289.877624511719,0,0,0,1,21,71,16,1
0.0657751709222794,0.331852287054062,289.876861572266,0,0,0,1,21,72,16,1
0.0738970339298248,0.316021174192429,289.840728759766,0,0,0,1,21,73,16,1
0.0791297554969788,0.302762359380722,289.828308105469,0,0,0,1,21,74,16,1
0.0810752809047699,0.291424453258514,289.937652587891,0,2.73251256691087e-12,0,1,21,75,16,1
0.0723714902997017,0.281528294086456,290.055114746094,0,9.33675185776917e-12,0,1,21,76,16,1
0.0944664403796196,0.272718518972397,290.139739990234,0.817108869552612,1.5619066803807e-11,0,1,21,77,16,1
0.0982585102319717,0.184662118554115,290.185607910156,0,2.15634090444672e-11,0,1,21,78,16,1
0.0943301022052765,0.257364720106125,290.413726806641,76.6359252929688,2.71538763696455e-11,0,1,21,79,16,0.973305284976959
0.0994004234671593,0.250475943088531,287.475860595703,195.52375793457,3.2374724429074e-11,0,1,21,80,16,1
0.104482784867287,0.243955954909325,286.25146484375,105.942893981934,3.7210363262874e-11,0,1,21,81,16,1
0.107125237584114,0.237727463245392,281.856903076172,52.3898658752441,3.95817788267916e-11,0.00687683001160622,92.4961471557617,21,82,2,0.0496711358428001
0.0347920693457127,0.231736391782761,288.047973632812,31.0424613952637,3.28661022008792e-11,0,1,21,83,16,1
0.147034078836441,0.225946307182312,289.515991210938,0,2.65040489555446e-11,0,1,21,84,16,1
0.146394953131676,0.22033379971981,290.180908203125,0,2.05107979212027e-11,0,1,21,85,16,1
0.144981354475021,0.21488481760025,290.316619873047,0,1.49013561906441e-11,0,1,21,86,16,1
0.143132895231247,0.209591627120972,290.462799072266,0,9.69055391486506e-12,0,1,21,87,16,1
0.141544610261917,0.204450607299805,290.472686767578,1.77227747440338,4.89303736417313e-12,0,1,21,88,16,1
0.14057469367981,0.17853356897831,290.459838867188,0.47603115439415,5.23271042381784e-13,0,1,21,89,16,1
0.139663517475128,0.173995077610016,290.428527832031,0,1.22014993594877e-11,0,1,21,90,16,1
0.121355190873146,0.169601798057556,290.356567382812,0,2.4643702009608e-11,0,1,21,91,16,1
0.122522346675396,0.165353626012802,290.282348632812,35.3208618164062,3.54014491332766e-11,0,1,21,92,16,1
0.135137364268303,0.161249950528145,290.311553955078,89.2573699951172,4.44256680054433e-11,0.00768609391525388,1,21,93,16,0.985401511192322
0.133462429046631,0.157289460301399,290.382751464844,34.3639755249023,5.16680136175562e-11,0,1,21,94,16,1
0.132520586252213,0.153470188379288,290.450134277344,0,5.70808712796467e-11,0,1,21,95,16,1
0.11494679749012,0.14978951215744,290.591613769531,0,6.06173583550529e-11,0,1,21,96,16,1
0.139599293470383,0.1462442278862,290.69873046875,0.248791128396988,6.65022134582749e-11,0,1,21,97,16,1
0.137619212269783,0.142830654978752,290.734130859375,0,7.41401245951678e-11,0,1,21,98,16,1
0.135628744959831,0.139544785022736,290.688781738281,0,7.74517117108076e-11,0,1,21,99,16,1
0.140431568026543,0.110940352082253,290.643402099609,0,7.63384980229098e-11,0,1,21,100,16,1
0.138970270752907,0.108236901462078,290.674041748047,0,7.07037067781968e-11,0,1,21,101,16,1
0.137578666210175,0.105642415583134,290.76416015625,0,6.04523237024424e-11,0,1,21,102,16,1
0.0577819496393204,0.0822253301739693,290.879516601562,0,4.54911108782596e-11,0,1,21,103,16,1
0.115650504827499,0.0455754213035107,291.088531494141,0,2.5728587663143e-11,0,1,21,104,16,1
0.115423209965229,0.0444136522710323,291.299987792969,0,1.1024861579223e-12,0,1,21,105,16,1
0.116605862975121,0.0432972982525826,291.463989257812,14.261568069458,0,0,1,21,106,16,1
0.117617785930634,0.0422248132526875,291.607879638672,141.334320068359,0,0.0125000001862645,1,21,107,16,0.979086458683014
0.118770934641361,0.0411945693194866,292.118286132812,212.037078857422,0,0,1,21,108,16,1
0.121357649564743,0.0402049124240875,292.123657226562,93.0459747314453,0,0,1,21,109,16,1
0.124486841261387,0.0392541661858559,291.657440185547,0,0,0,1,21,110,16,1
0.12236275523901,0.0383406616747379,291.550506591797,0,0,0,1,21,111,16,1
0.124159343540668,0.0374627634882927,292.048034667969,0.200670287013054,3.32271363201464e-12,0,1,21,112,16,1
0.131525292992592,0.0366188734769821,292.643035888672,0,2.83414715307462e-11,0,1,21,113,16,1
0.140838816761971,0.0358074307441711,293.159332275391,0,5.26531318545409e-11,0,1,21,114,16,1
0.147103324532509,0.0350269414484501,293.160217285156,176.719635009766,7.62474874904662e-11,0,1,21,115,16,1
0.245709553360939,0.0342759527266026,276.085144042969,990.087829589844,9.9114570717429e-11,0.0125000001862645,1,21,116,6,0
0.145897209644318,0.0335530899465084,273.01318359375,1369.34423828125,1.21244680961752e-10,0.0125000001862645,1,21,117,5,0
0.154939278960228,0,276.006530761719,984.988830566406,1.42628339694362e-10,0.0125000001862645,1,21,118,6,0
0.100427843630314,0,276.877899169922,694.538879394531,1.63256352880836e-10,0.0125000001862645,1,21,119,8,0
0.116038329899311,0,277.337982177734,655.887084960938,1.76753375824568e-10,0.0125000001862645,1,21,120,19,0
0.106676734983921,0,275.566986083984,627.526733398438,1.63115104756528e-10,0.0125000001862645,1,21,121,19,0
0.0633472502231598,0.0456072129309177,290.546356201172,0,0,0,1,22,1,16,1
0.0646309554576874,0.0466787591576576,290.437164306641,0,0,0,1,22,2,16,1
0.070661686360836,0.0477891564369202,290.205963134766,0,0,0,1,22,3,16,1
0.0740122348070145,0.0489393547177315,289.926239013672,0,3.58399638092366e-12,0,1,22,4,16,1
0.0871224328875542,0.050130158662796,289.817047119141,0,9.46739041329803e-12,0,1,22,5,16,1
0.0961266160011292,0.0513621605932713,289.856628417969,0,1.57379768939148e-11,0,1,22,6,16,1
0.0991150885820389,0.0526356883347034,289.899047851562,0,2.23846306074416e-11,0,1,22,7,16,1
0.0637219399213791,0.053950734436512,289.983612060547,8.03203201293945,2.93960654429437e-11,0.0106452908366919,87,22,8,16,0.731623589992523
0.105204805731773,0.0553068704903126,284.536529541016,104.102264404297,3.67608304907563e-11,0.0168469306081533,97.6697616577148,22,9,9,0
0.107500709593296,0.0782073959708214,283.516845703125,336.742797851562,4.44673187161015e-11,0.00776503002271056,110.790603637695,22,10,9,0
0.109593145549297,0.07996666431427,281.577911376953,575.485229492188,5.1502670184167e-11,0.0181050710380077,57.3733444213867,22,11,9,0
